Id,SalePrice
2736,132797.6246642939
2737,119695.62550990772
2738,128283.68087823527
2739,154574.3591198266
2740,137233.37299789046
2741,139060.72045736076
2742,148715.80447168674
2743,164366.74132846907
2744,161649.43933630703
2745,134551.7926662458
2746,140625.21309213032
2747,149440.05277471492
2748,113121.51142603807
2749,128685.3353196519
2750,118125.72988474002
2751,136064.7291251269
2752,170590.46744819646
2753,158146.3960966049
2754,233907.11770461343
2755,133703.7106850696
2756,84609.95729427626
2757,51735.720824292555
2758,72611.99985390491
2759,173893.616115502
2760,123316.89212767991
2761,142976.7226640348
2762,134268.4465114702
2763,187055.3198345367
2764,136378.3207290172
2765,270450.1546361224
2766,126505.4534847861
2767,80552.20030761774
2768,129955.61525476204
2769,132721.96901676018
2770,143537.39940385227
2771,94495.30600443772
2772,113000.10710629121
2773,168270.1288969447
2774,170106.5676965374
2775,130068.02119728734
2776,144598.94785095632
2777,157353.81182675067
2778,110451.66647241454
2779,129694.51270427428
2780,107119.29689101609
2781,95520.70142310286
2782,85057.18313994328
2783,105251.25054307964
2784,120709.51220685324
2785,127538.61492415585
2786,52870.69408700774
2787,121352.08791927998
2788,63075.781507214626
2789,172047.05172961258
2790,86654.02415612945
2791,106875.42588935755
2792,90597.87194547906
2793,164461.45439149707
2794,90435.7278272341
2795,120150.25101772649
2796,94694.75659091161
2797,240354.4357266183
2798,124146.05428230214
2799,140788.35818024556
2800,66844.79062733849
2801,116008.09877934276
2802,137949.78371352077
2803,180505.3820037567
2804,124885.65892010341
2805,106473.08978352032
2806,74190.24469317263
2807,221449.74055006707
2808,153056.88262817485
2809,128527.29645251702
2810,126337.36950420315
2811,171031.82928665433
2812,174955.86752680445
2813,152398.2247968553
2814,155270.63692565967
2815,101050.71321749187
2816,232204.8181079327
2817,156726.68478334375
2818,129281.72139766857
2819,177535.94262891254
2820,138703.16969073156
2821,95982.02788249461
2822,178932.17651305738
2823,344692.96228362544
2824,190167.2811090872
2825,154616.81251348008
2826,135562.66968628726
2827,136558.18417427447
2828,260981.1471034974
2829,212813.84948452972
2830,242115.88332473778
2831,179799.8235583772
2832,267642.23151548585
2833,296044.4885401162
2834,223943.80519704885
2835,209860.7409294808
2836,194450.79191145994
2837,168253.60579832873
2838,146814.06908447444
2839,163216.88738708256
2840,216578.81855043184
2841,205498.83116610534
2842,226841.33652513984
2843,142213.5088245573
2844,185827.36622388297
2845,123016.28114690751
2846,210837.7782961137
2847,213735.21136008148
2848,223252.10109752117
2849,202107.07882342412
2850,272680.660887809
2851,210321.02906858682
2852,239369.052678317
2853,229129.08974898246
2854,131897.1938380988
2855,208856.6742925154
2856,211427.50877656092
2857,188201.2814847622
2858,217393.9747253989
2859,83026.60684746363
2860,138313.45961632955
2861,139967.7876000785
2862,187062.15563083542
2863,146445.65923837197
2864,261524.42993433843
2865,144271.05966694298
2866,136698.21488372388
2867,76702.22479836579
2868,102685.95011778343
2869,86830.43476899467
2870,102515.26831203735
2871,59131.32407721065
2872,29528.60012888536
2873,80127.73450004707
2874,155312.34300358864
2875,112335.40600777468
2876,151759.82764725588
2877,160811.3569921277
2878,161265.16645759952
2879,149807.42484286238
2880,103719.54132438815
2881,136546.42672038672
2882,204775.58620614832
2883,207842.10128005696
2884,180702.62978812432
2885,185831.77732667146
2886,246107.02782684265
2887,111566.17628342065
2888,150817.56356415988
2889,36123.52339517169
2890,77337.0102293691
2891,155566.03542741458
2892,2640.4584739743623
2893,75152.23885479012
2894,12910.147976223117
2895,336684.7448495016
2896,272413.47466626647
2897,206814.72485245383
2898,120418.16378405406
2899,192011.47167248404
2900,155590.63300273346
2901,219827.1259850628
2902,173658.46826565787
2903,311259.9791273725
2904,366379.8955427665
2905,48122.78262867996
2906,192764.30015049217
2907,100088.7702851473
2908,105801.41710051348
2909,125486.70384445258
2910,79959.61535331226
2911,63174.025928785006
2912,143800.06835105165
2913,62168.653168847784
2914,63094.54515798988
2915,74716.08851121097
2916,68084.32079809337
2917,182637.34608436393
2918,110603.30593457575
2919,232428.00589109637
